wav_filename,wav_filesize,transcript
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_027.wav,168080,MỌI THẮC MẮC LIÊN QUAN ĐẾN VẤN ĐỀ LAO ĐỘNG VIỆC LÀM KỸ NĂNG NGHỀ NGHIỆP QUYỀN LỢI CỦA NGƯỜI LAO ĐỘNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_028.wav,239080,CHƯA TỪNG ĐƯỢC ĐÀO TẠO QUA MỘT TRƯỜNG LỚP NGHỆ THUẬT TẠO HÌNH NÀO ĐINH NGỌC ĐẠT PHẢI TÌM ĐỌC RẤT NHIỀU SÁCH ĐỂ TỰ BỔ TÚC CHO MÌNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_029.wav,214080,CÁI BỜ SÔNG DỰNG ĐỨNG HÁ HỐC HỐ BOM HỐ PHÁO NƠI NHỮNG THÂN NGƯỜI TUNG LÊN VỠ TAN TÀNH NHƯ GẠCH VỤN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_030.wav,152080,BÀ VẬN ĐỘNG CON CHÁU VÀ BÀ CON TRONG THÔN TRONG XÃ BẢO VỆ RỪNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_031.wav,180080,MẶT KHÁC CHẮC CÁC ÔNG ẤY PHẢI LÀ NHỮNG NGƯỜI CHÍNH DANH MỚI CÓ ĐƯỢC CÁI THUẬN NGÔN ẤY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_032.wav,312080,KẾ TOÁN TRƯỞNG CÔNG TY CỦA ÔNG BỎ ĐI VÌ KHÔNG ĐỦ CAN ĐẢM KHÔNG TIN VÀO TƯƠNG LAI CÔNG TY KHI ĐẦU TƯ VÀO VÙNG HOANG VẮNG NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_033.wav,235080,CÁC NƯỚC PHÁT TRIỂN CHO RẰNG CÁC NƯỚC ĐANG PHÁT TRIỂN KHÔNG CÓ KHẢ NĂNG SUY NGHĨ VẤN ĐỀ THẬT THẤU ĐÁO
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_034.wav,253080,CÁC DẠNG THUỐC CÓ TÁC DỤNG TẠI CHỖ NHƯ KEM BÔI THUỐC XỊT ÍT GÂY TÁC HẠI CHO BÉ HƠN NHỮNG LOẠI THUỐC UỐNG HAY TIÊM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_035.wav,208080,VIỆC RÁC NẰM Ở NGAY VỊ TRÍ ĐẮC ĐỊA RẤT PHẢN CẢM VÀ RẤT DỄ PHÂN TÁN MÙI HÔI THỐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_036.wav,192080,CÁC EM SẼ THEO HỌC CÁC NGHỀ NHƯ CƠ KHÍ CHẾ BIẾN THỦY SẢN CÔNG NGHỆ MAY VÀ ĐIỆN XÍ NGHIỆP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_037.wav,180080,TUY NHIÊN DO GIÁ TIÊU DÙNG CAO NÊN ĐỜI SỐNG PHẦN LỚN NGƯỜI LAO ĐỘNG KHÔNG ĐƯỢC CẢI THIỆN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_038.wav,141080,NHÂN DÂN TRUNG QUỐC ĐANG QUYÊN GÓP ỦNG HỘ CHO NGƯỜI BỊ NẠN VÌ ĐỘNG ĐẤT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_039.wav,280080,KHUYẾN KHÍCH CÁC EM CÓ HOÀN CẢNH ĐẶC BIỆT VIẾT CŨNG LÀ DỊP ĐỂ PHÁT HIỆN NHỮNG TÀI NĂNG VIẾT VĂN VÀ BỒI DƯỠNG NÂNG ĐỠ KỊP THỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_040.wav,205080,NHƯNG PHẦN LỚN HỌ UỐNG VÌ NIỀM HẠNH PHÚC ĐƯỢC THỂ HIỆN ĐỨC TIN THEO CÁCH RIÊNG CỦA MÌNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_041.wav,201080,ANH HỎI Ý TÔI VÀ TÔI KHUYÊN ANH CŨNG NÊN VỀ VÀ TÔI CŨNG SẼ RA ĐÓ LÀM SAU ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_042.wav,192080,TÔI TIN LÀ BÀ TA ĐÃ ĐỌC ĐƯỢC Ý NGHĨ CỦA TÔI NÊN QUAY LẠI NHÁY MẮT VỚI TÔI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_043.wav,206080,CHÍNH ÔNG LƯU VĂN LỢI LÀ NGƯỜI LO CHO HỌ CHỖ ĂN Ở VÀ TÌM HIỂU ĐỂ BỐ TRÍ CÔNG TÁC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_044.wav,265080,NHƯNG NẾU BẠN MONG ƯỚC CÓ NĂM ĐỒNG TIỀN VÀNG THÌ ĐÓ CHÍNH LÀ MONG ƯỚC CÓ MỤC ĐÍCH RÕ RÀNG CỤ THỂ VÀ NẰM TRONG KHẢ NĂNG CỦA BẠN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_045.wav,242080,ĐI CÓ ĐÔI HỢP PHÁP THÌ CHƯA KỊP MẶC ÁO TẮM CÁC CHỊ ĐÃ RUNG CHUÔNG BÁO ĐỘNG CHO CÁC ANH ĐẾN INH ỎI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_046.wav,299080,THÊM MỘT KIỂU DÁNG CHUỖI HẠT SẮC MÀU KHÁC ĐẾN TỪ NHÀ THIẾT KẾ Ý VỚI ĐỦ GAM MÀU TƯƠI SÁNG ĐỂ BẠN PHỐI VỚI NHIỀU MÀU ÁO XINH ĐẸP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_047.wav,232080,MẠNH MẼ SINH ĐỘNG BIẾT NÓI NĂNG VÀ SUY NGHĨ LÀ NHỮNG Ý TƯỞNG ĐỂ RA ĐỜI CHÚ SƯ TỬ ĐÁNG YÊU NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_048.wav,188080,TÔI THƯỜNG LẼO ĐẼO THEO MẸ ĐI NỔ CỐM VÀ ĂN NGAY NHỮNG BÔNG CỐM CÒN NÓNG HỔI THƠM LỪNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_049.wav,165080,TÔI VÀ ANH CÓ NHIỀU ĐIỂM CHUNG NHIỀU SỞ THÍCH GIỐNG NHAU ĐẾN KỲ LẠ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_050.wav,251080,THEO CÁC CHUYÊN GIA KHÍ TƯỢNG THUỶ VĂN ĐỨC LƯỢNG MƯA TRONG MỘT NGÀY QUA Ở KHU VỰC MIỀN NAM BẰNG CẢ LƯỢNG MƯA TRONG NỬA THÁNG QUA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_051.wav,130080,CUỘC VẬN ĐỘNG HỌC TẬP VÀ LÀM THEO TẤM GƯƠNG ĐẠO ĐỨC HỒ CHÍ MINH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_052.wav,269080,NHÓM NGHỀ CƠ KHÍ LUÔN CÓ NHU CẦU LAO ĐỘNG CAO DU LỊCH DỊCH VỤ ĐANG NGỦ ĐÔNG KẾ TOÁN CÔNG NGHỆ THÔNG TIN NHU CẦU ĐÃ BÃO HÒA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_053.wav,159080,ĐÔI TAY LÀM NHỮNG MÓN ĂN NGON MÀ KHÔNG ĐI ĐẾN NƠI ĐÂU CON TÌM RA ĐƯỢC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_054.wav,216080,CƠ QUAN CHỊU TRÁCH NHIỆM TRỰC TIẾP THÌ KHÔNG RÕ KHIẾN CHO VIỆC QUY TRÁCH NHIỆM KHÔNG ĐƯỢC ĐẾN NƠI ĐẾN CHỐN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_055.wav,164080,ĐI NGƯỢC VỚI HÌNH ẢNH CỦA ÔNG CHỦ BANG MÃN THƯƠNG LÀ ÔNG CHỦ SÔNG BANG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_056.wav,220080,BƯỚC VÀO THẤY ANH ĐANG GÒ LƯNG CẶM CỤI CHĂM CHÚT CHO TÔI CHỊ TA CAY ĐẮNG TUÔN RA NHỮNG LỜI CHÌ CHIẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_057.wav,240080,CÁC CẶP VỢ CHỒNG KHI SINH CON DÙ VỚI NHỮNG LÝ DO KHÁC NHAU VẪN CÓ CHUNG MONG ĐỢI SAU NÀY ĐƯỢC NHỜ CON CHÁU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_058.wav,220080,TỔNG ĐỘI SẢN XUẤT CHẤT LƯỢNG KÉM GIÁ THÀNH RẺ VÀ KHÔNG XÂY DỰNG GIÁ THÀNH NÊN KHÔNG CÓ CƠ SỞ THANH TOÁN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_059.wav,192080,VÌ MÔN HỌC CŨNG CÓ MÔN CHÍNH MÔN PHỤ VÀ THẾ NÊN THẦY CÔ CŨNG CÓ NGƯỜI PHỤ NGƯỜI CHÍNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_060.wav,228080,HỒI ĐÓ NGHE LÊ HOÀI PHƯƠNG TÂM TƯ HẦU NHƯ KHÔNG CÓ NGÀY NGHỈ CÀ PHÊ CÀ PHÁO VỚI BẠN BÈ MÀ CHẠNH LÒNG GIÙM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_061.wav,251080,NGOẠI BINH DÙ GIỎI ĐẾN MẤY NHƯNG VAI TRÒ CŨNG CHỈ MỘT PHẦN NÀO THÔI KHI TRÊN SÂN MỖI ĐỘI CHỈ ĐƯỢC SỬ DỤNG BA CẦU THỦ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_062.wav,247080,ĐƯỢC TIN ĐÍCH THÂN THỦ TƯỚNG CHỈ ĐẠO NGAY BỘ NGOẠI GIAO PHẢI LÀM HẾT SỨC ĐỂ ĐẢM BẢO TÍNH MẠNG CHO HAI CÔNG DÂN NÀY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_063.wav,210080,BÍ QUYẾT CỦA ÔNG THẬT ĐƠN GIẢN KHÔNG CÓ KỶ LUẬT NÀO NGHIÊM KHẮC BẰNG KỶ LUẬT DO CHÍNH MÌNH ĐẶT RA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_064.wav,248080,LẠ HƠN NỮA NGAY NHỮNG MÔN HỌ VẪN LỄ PHÉP TRẢ LỜI KHÔNG BIẾT KHI HỌC THÌ KẾT QUẢ THI CUỐI KỲ VẪN CỰC KỲ KHẢ QUAN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_065.wav,135080,NGUYÊN NHÂN LÀ KHÓI THUỐC LÁ ĐÃ LÀM THAY ĐỔI CẤU TRÚC HÓA HỌC CỦA CHÚNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_066.wav,315080,NGOẠI TRỪ TRANH BÀ ĐƯỢC DÁN LÊN TƯỜNG NHÀ CUỐI NĂM MỚI ĐỐT CÒN LẠI TẤT CẢ TRANH KHÁC ĐỀU ĐỐT CÙNG VỚI VÀNG BẠC HÀNG MÃ SAU KHI CÚNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_067.wav,193080,Ý CHÍ VÀ NĂNG LỰC CỦA HAI BÊN MUA BÁN ĐÃ ĐƯỢC KIỂM TRA VÀ XÁC NHẬN Ở ĐÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_068.wav,261080,TRONG KHI MỌI NGƯỜI TRONG LỚP AI CŨNG TRANH THỦ ĂN NGẤU NGHIẾN THÌ TRÂM LẠI LẲNG LẶNG BỎ RA NGOÀI HÀNH LANG ĐỨNG ĐỌC SÁCH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_069.wav,220080,ĐÃ CÓ KHÔNG ÍT THƯỢNG ĐẾ CAO TUỔI HÀN QUỐC NGHĨ TỚI CHUYỆN DI CƯ SANG SỐNG Ở CÁC NƯỚC ĐÔNG NAM Á
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_070.wav,250080,GIÁ HẠT DƯA THÔ CHƯA SẤY RANG NHUỘM TĂNG LÊN THẤY RÕ QUA MỖI NĂM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_071.wav,236080,CHO NÊN CÁC BẠN MUỐN LÀM HAY HƠN NHƯ VẬY THÌ CÒN PHẢI XEM NHIỀU VÀ LÀM NHIỀU THỨ HƠN TÔI NỮA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_072.wav,186080,ĐƯỜNG ĐỘC ĐẠO TỪ HUYỆN BẮC TRÀ MY LÊN HUYỆN NAM TRÀ MY CŨNG CHƯA THÔNG XE
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_073.wav,179080,TẠI TRƯỜNG HỌC HAY CÁC PHƯỜNG XÃ AI ĐỨNG RA CẤP PHÁT CÓ ẢNH HAY KHÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_074.wav,180080,PHẢI CHĂNG CÓ NHỮNG NGƯỜI SỢ NHÂN TÀI THỰC SỰ TÀI GIỎI HƠN HỌ NÊN KHÔNG DÁM NHẬN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_075.wav,157080,TÊN ANH MẤY NGÀY QUA NGƯỜI DÂN LĂNG CÔ CỨ NHẮC ĐẾN TRONG NHỮNG CHUYỆN KỂ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_076.wav,262080,BÌNH THƯỜNG NÓ ĐƯỢC BẢO QUẢN TRONG KHO ĐẶC BIỆT CHỈ HÔM NAY MỚI ĐƯỢC ĐƯA RA ĐỂ GIỚI THIỆU VỚI MỘT NHÀ NGHIÊN CỨU ĐẾN TỪ VIỆT NAM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_077.wav,217080,CÁC BIỂU HIỆN KÈM THEO LÀ DÂY CHẰNG BIẾN DẠNG DIỆN XƯƠNG BIẾN DẠNG GÂN CƠ LỆCH TRỤC VÀ GÂY ĐAU CHO NGƯỜI BỆNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_078.wav,162080,TẠO NÊN KHUNG CẢNH ẤM ÁP CỦA MỖI GIA ĐÌNH KHI TẾT ĐẾN XUÂN VỀ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_079.wav,216080,MỘT DU KHÁCH NHẬT VUI VẺ NÓI ĐẮT THẬT NHƯNG ĐÂY LÀ MÓN QUÀ ĐỘC KHÔNG ĐÂU CÓ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_080.wav,168080,KHI ANH HUỆ LẤY TIỀN RA ĐỔI HỌ ĐÃ ẢO THUẬT TRỘM MỘT CỌC TIỀN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_081.wav,248080,CÙNG NGÀY ỦY BAN THƯỜNG VỤ QUỐC HỘI ĐÃ THẢO LUẬN VỀ DỰ ÁN PHÁP LỆNH THỦ TỤC BẮT GIỮ TÀU BIỂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_082.wav,246080,LỚN MỘT CHÚT NGÂN LÀM THÊM ĐỦ NGHỀ ĐỂ CÓ TIỀN ĐI HỌC VỚI ƯỚC MƠ ĐƯỢC HỌC ĐẠI HỌC TRỞ THÀNH LUẬT SƯ HAY NHA SĨ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_083.wav,240080,NHIỆM VỤ ĐẶC BIỆT CỦA DIỄN ĐÀN LẦN NÀY LÀ BÀN VỀ VIỆC LÀM SAO ĐỂ PHÁT TRIỂN THẾ HỆ LÃNH ĐẠO TƯƠNG LAI CỦA TOÀN CẦU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_084.wav,241080,VỚI TRÁCH NHIỆM LÀ MỘT ĐẢNG CẦM QUYỀN TÔI THIẾT NGHĨ CÁC CẤP LÃNH ĐẠO ĐẢNG TỪ TRUNG ƯƠNG ĐẾN ĐỊA PHƯƠNG PHẢI NGHIÊM TÚC KIỂM ĐIỂM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_085.wav,294080,THẾ NHƯNG NẾU GỌI LÀ VÌ NHAU NẾU CHO LÀ CẦN NHAU SAO CHÚNG TA KHÔNG NỖ LỰC ĐỂ MỖI NGƯỜI SẼ THẬT SỰ CHẤP NHẬN NHAU
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_086.wav,216080,CUỘC SỐNG CŨNG THỂ CHỈ CẦN TÍNH KHÁC ĐI MỘT CHÚT LÀ CÓ THỂ LÀM THAY ĐỔI CẢ TƯƠNG LAI CỦA MỘT NGƯỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_087.wav,234080,NGỠ NỤ CƯỜI TƯƠI CÒN CHƯA TẮT SAU MỘT MÙA LỄ HỘI VÀ ÁNH MẮT VẪN CÒN LẤP LÁNH TIN YÊU CỦA MỘT MÙA XUÂN AN LÀNH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_088.wav,237080,CÔNG TY KIỂM ĐỊNH XÂY DỰNG SÀI GÒN CHO BIẾT VIỆC KIỂM ĐỊNH CHẤT LƯỢNG CÔNG TRÌNH ÁP DỤNG THEO CÁC QUI ĐỊNH CŨ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_089.wav,206080,AI CHẲNG MUỐN MÌNH TRỞ NÊN XINH ĐẸP VÀ GỢI CẢM ĐÚNG KHÔNG NÀO CÔ NÓI VÀ NHOẺN MIỆNG CƯỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_090.wav,302080,LÀ TRÁI TIM QUẢ BÓNG KẾT NỐI HÀNG TRIỆU TRÁI TIM XUYÊN BIÊN GIỚI KHÔNG PHÂN BIỆT MÀU DA SẮC TỘC NAM PHI SAO THẬT GẦN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_091.wav,188080,BÂY GIỜ LÀNG TA TRÔNG KHANG TRANG HƠN HẲN MẤY CÁI KHU PHỐ CỦA CHÁU PHẢI KHÔNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_092.wav,170080,ĐỀN TƯỞNG NIỆM CÁC VUA HÙNG LÀ CÔNG TRÌNH TRUNG TÂM CỦA KHU TƯỞNG NIỆM CÁC VUA HÙNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_093.wav,168080,NHÌN LẠI HẬU QUẢ NẶNG NỀ VỤ ĐỘNG ĐẤT TẠI Ý CHẤT LƯỢNG XÂY DỰNG KÉM
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_094.wav,226080,CÁC TỔNG CỦA THỤY SĨ KHÔNG MUỐN THỐNG NHẤT THÀNH BẤT CỨ LIÊN MINH NÀO NÊN NHIỀU CUỘC CHIẾN TRANH GIỮA CÁC TỔNG ĐÃ NỔ RA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_095.wav,172080,TỈNH KÊU GỌI CÁC DOANH NGHIỆP ỦNG HỘ SÁCH VỞ TẬP VIẾT XÂY DỰNG NHÀ BÁN TRÚ CHO HỌC SINH
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_096.wav,302080,NHIỀU NGƯỜI CHO RẰNG ĐÀN ÔNG BỤNG RỘNG THÌ SANG HOẶC PHÁT TÀI PHÁT TƯỚNG SONG ĐÃ QUÊN ĐI YẾU TỐ SỨC KHỎE DO NHỮNG BỤNG BẦU GÂY RA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_097.wav,240080,MẤY ÔNG ĐẠI BIỂU HỘI ĐỒNG NHÂN DÂN VỀ TIẾP XÚC CỬ TRI THÌ CÓ ÔNG MÔ XUỐNG CÁI LÀNG NI MÀ BIẾT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_098.wav,234080,SỬ DỤNG XUNG ĐỘT ĐỂ DẠY KỸ NĂNG GIẢI QUYẾT VẤN ĐỀ LUÔN LUÔN ĐẶT CHO TRẺ NHỮNG GIỚI HẠN VÀ HƯỚNG TRẺ TỚI MỘT GIẢI PHÁP
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_099.wav,176080,THẬT RA SỰ SỤT GIẢM RÕ RỆT CỦA NGUỒN VỐN ĐẦU TƯ NƯỚC NGOÀI ĐÃ ĐƯỢC CẢNH BÁO TỪ TRƯỚC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_100.wav,218080,CHÚNG TÔI ĐÃ THỂ HIỆN SỨC MẠNH TRONG HIỆP HAI VÀ CHO THẤY SẴN SÀNG CHIẾN ĐẤU ĐẾN PHÚT CUỐI CÙNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_101.wav,210080,CHÍNH VÌ THẾ MÀ NHIỀU LẦN EM CỨ GÕ VÀO TRÁN TÔI RỒI BẢO XẠO NGƯỜI GÌ MÀ NÓI NHƯ THẬT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_102.wav,178080,NHƯNG KHI NÀO CÒN ĐỨNG TRÊN SÂN KHẤU THÌ ÍT RA CŨNG PHẢI TRẺ ĐẸP MỘT CHÚT CHỨ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_103.wav,230080,NĂNG ĐỘNG NHẤT TRÊN BÁN ĐẢO CAM RANH ĐẾN NAY CÓ LẼ LÀ CÁC HỘ Ở LÀNG THỦY TRIỀU DỌC MÉ VỊNH Ở PHÍA TÂY
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_104.wav,172080,VIỆC CẤP PHÉP KHÔNG MẤT PHÍ VÀ ĐƯỢC TIẾN HÀNH TRONG BA NGÀY KỂ TỪ NGÀY ĐĂNG KÝ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_105.wav,270080,TIẾT TRỜI SE LẠNH TRONG CÁI NẮNG BAN TRƯA CON LÊN XE NGỒI GIỮA BA MẸ BON BON TRÊN PHỐ MÀ THẤY LÒNG ẤM CÚNG VUI SƯỚNG ĐẾN VÔ CÙNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_106.wav,248080,NÓ CHUYÊN CHỞ HỒN DÂN TỘC QUA NHIỀU THĂNG TRẦM LỊCH SỬ CHIA SẺ MỌI ĐẮNG CAY TRONG CUỘC SỐNG VỚI NIỀM TIN VƯƠN LÊN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_107.wav,184080,PHẦN LỚN CÁC TUYẾN ĐƯỜNG GIAO THÔNG DẪN ĐẾN KHU VỰC BỊ ĐỘNG ĐẤT CŨNG BỊ TÊ LIỆT
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_108.wav,164080,ĐÂY LÀ SỞ THÍCH CỦA NỮ SINH MÔNG CHUẨN BỊ BƯỚC VÀO TUỔI THIẾU NỮ
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_109.wav,216080,ĐEM LẠI HIỆU QUẢ THIẾT THỰC PHỤC VỤ CHO ĐỜI SỐNG NHÂN DÂN NÂNG CAO VAI TRÒ ĐỊA VỊ CỦA PHỤ NỮ TRONG XÃ HỘI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_110.wav,216080,THẬT HẾT BIẾT NHƯNG CÒN NỮA NGUYỆT TRỐN NHÀ ĐI BỘ ĐỘI LÃM CŨNG TRỐN NHÀ ĐI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_111.wav,158080,ĐẠI DIỆN BÊN BỊ KIỆN LÀ ÔNG CAO PHI HÙNG PHÓ BAN ĐỀN BÙ GIẢI TỎA
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_112.wav,209080,DƯỜNG NHƯ NGƯỜI LA MÃ XƯA TRỒNG HOA SIM QUANH ĐỀN THỜ TÌNH YÊU HIẾN HOA SIM CHO NỮ THẦN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_113.wav,140080,MỘT BẢO TÀNG NGHỆ THUẬT VỀ NHỮNG Ý TƯỞNG VÀ CẢM HỨNG CỦA CON NGƯỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_114.wav,160080,TUỔI TRẺ TỔ CHỨC CHƯƠNG TRÌNH GIÚP HỌC SINH VÙNG BÃO LŨ TRỞ LẠI TRƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_115.wav,140080,NÀNG ĐÃ NGHĨ MÌNH SẼ NHẮM MẮT LẠI MÀ MỈM CƯỜI CHO XONG SỰ ĐỜI
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_116.wav,276080,NGƯỜI BỊ RỐI LOẠN TIỀN ĐÌNH THƯỜNG THẤY MỆT MỎI ĐI LẠI KHÓ KHĂN KHÔNG MUỐN THAM GIA VÀO CÁC SINH HOẠT THƯỜNG LỆ BỎ CÁC THÚ VUI TIÊU KHIỂN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_117.wav,229080,TUY NHIÊN KHÔNG MAY HAI LÝ THUYẾT NÀY LẠI KHÔNG TƯƠNG THÍCH VỚI NHAU NGHĨA LÀ CẢ HAI KHÔNG THỂ ĐỀU ĐỒNG THỜI ĐÚNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_118.wav,210080,VỀ TINH THẦN TÔI CÓ CẢM GIÁC NGÀY XƯA MỌI NGƯỜI ĐÙM BỌC NHAU NHIỀU HƠN NGHĨ ĐẾN CÁI CHUNG NHIỀU HƠN
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_119.wav,174080,ĐÂY LÀ BIỆN PHÁP CÓ TÁC DỤNG NHANH NẾU CÓ THỂ ÁP DỤNG SẼ TẠO HIỆU ỨNG TÍCH CỰC
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_120.wav,223080,MẶC DÙ PHẢI LÀM THÊM NHIỀU VIỆC NHƯNG THẦY CÔ VẪN HOÀN THÀNH TỐT CÔNG TÁC GIẢNG DẠY Ở TRƯỜNG
/usr/workspace/pykaldi/deepspeech/vietnam/train/VIVOSSPK31_121.wav,232080,NGƯỜI NÚI BA THÊ QUÁ MÊ TÍN DỊ ĐOAN HỌ KHÔNG DÁM LỤC LẠO VÌ SỢ KIẾP SAU ĐẦU THAI KHÔNG ĐƯỢC
